20250616172421605.aac,30.92,3.0387558937072754
20250616165747691.aac,918.1,16.827380180358887
20250616151047480.aac,221.26,14.784179925918579
20250617091326598.aac,0.0,-1
20250616151341075.aac,310.31,5.704668045043945
20250616165953570.aac,815.78,16.52706289291382
